Parcel,St Number,St Name,City,County,State,Country,meter count,Notes,Built Yr,Effective Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11382,1606,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1947,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7012,1607,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1949,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7943,1609,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1949,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6559,1610,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1954,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8564,1700,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1948,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12987,1704,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1948,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14081,1706,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1947,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974,1707,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1950,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5585,1800,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1952,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6208,1802,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1952,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9432,1804,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1951,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12700,1900,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1940,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5579,1902,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1940,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9376,1903,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1949,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7091,1906,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1950,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8311,1908,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1951,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12287,1910,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1951,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12583,1912,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1951,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8277,1914,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1951,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6151,1916,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1951,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5580,1918,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1951,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6514,1920,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1948,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9882,1922,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1952,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13159,1924,W WASHINGTON AVE,Kinston,Lenoir,NC,USA,1,,1950,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16812,212,W WASHINGTON ST,Kinston,Lenoir,NC,USA,1,,1901,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15837,214,W WASHINGTON ST,Kinston,Lenoir,NC,USA,1,,1901,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17415,303,W WASHINGTON ST,Kinston,Lenoir,NC,USA,1,,1901,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15311,306,W WASHINGTON ST,Kinston,Lenoir,NC,USA,1,,1947,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15653,505,W WASHINGTON ST,Kinston,Lenoir,NC,USA,1,,1947,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17274,506/506A,W WASHINGTON ST,Kinston,Lenoir,NC,USA,1,,1949,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11339,605,WAKE AVE,Kinston,Lenoir,NC,USA,1,,1965,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6044,1003,WALKER DR,Kinston,Lenoir,NC,USA,1,,1953,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625,1005,WALKER DR,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4993,1100,WALKER DR,Kinston,Lenoir,NC,USA,1,,1970,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8904,1101,WALKER DR,Kinston,Lenoir,NC,USA,1,,1959,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11658,1104,WALKER DR,Kinston,Lenoir,NC,USA,1,,1970,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8833,1106,WALKER DR,Kinston,Lenoir,NC,USA,1,2nd meter removed,1951,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7721,1108,WALKER DR,Kinston,Lenoir,NC,USA,1,,1951,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8601,1109,WALKER DR,Kinston,Lenoir,NC,USA,1,,1954,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8108,1110,WALKER DR,Kinston,Lenoir,NC,USA,1,,1950,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14818,1113,WALKER DR,Kinston,Lenoir,NC,USA,1,,1973,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10101,901,WALLACE LN,Kinston,Lenoir,NC,USA,1,,1950,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12338,902,WALLACE LN,Kinston,Lenoir,NC,USA,1,,1959,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,903,WALLACE LN,Kinston,Lenoir,NC,USA,1,,1957,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8516,2904,WALNUT CIR,Kinston,Lenoir,NC,USA,1,,1976,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8915,2905,WALNUT CIR,Kinston,Lenoir,NC,USA,1,,1977,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017,2906,WALNUT CIR,Kinston,Lenoir,NC,USA,1,,1977,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12547,2907,WALNUT CIR,Kinston,Lenoir,NC,USA,1,,1977,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14113,2909,WALNUT CIR,Kinston,Lenoir,NC,USA,1,,1977,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009,500,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1948,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,501,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1950,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5578,502,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1948,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7480,503,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1956,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5577,504,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1948,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6241,505,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1945,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11817,506,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1948,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29295,507,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1967,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9399,508,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1950,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11304,510,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1949,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11607,600,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1957,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14401,602,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1948,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11376,605,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1940,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12628,606,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1952,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6731,607,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1950,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13505,608,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1948,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6854,609,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1950,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9244,610,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1948,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8263,611,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1950,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12585,700,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1948,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7428,703,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1949,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6145,704,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1948,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9761,705,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1945,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11529,707,WALSTON AVE,Kinston,Lenoir,NC,USA,1,,1901,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12531,403,WARREN AVE,Kinston,Lenoir,NC,USA,1,,1920,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14542,405,WARREN AVE,Kinston,Lenoir,NC,USA,1,,1926,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8437,407,WARREN AVE,Kinston,Lenoir,NC,USA,1,,1926,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10643,409,WARREN AVE,Kinston,Lenoir,NC,USA,1,,1926,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13820,411,WARREN AVE,Kinston,Lenoir,NC,USA,1,,1927,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14538,502,WARREN AVE,Kinston,Lenoir,NC,USA,1,,1950,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10954,603,WARREN AVE,Kinston,Lenoir,NC,USA,1,,1948,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,1805,WATER CHESTNUT DR,Kinston,Lenoir,NC,USA,1,,1977,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,1859,WATER CHESTNUT DR,Kinston,Lenoir,NC,USA,1,,1977,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,1869,WATER CHESTNUT DR,Kinston,Lenoir,NC,USA,1,,1977,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200154,1822,WATER CHESTNUTT DR,Kinston,Lenoir,NC,USA,1,,0,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024,801,WATERS ST,Kinston,Lenoir,NC,USA,1,,1920,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7103,803,WATERS ST,Kinston,Lenoir,NC,USA,1,,1901,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14703,805,WATERS ST,Kinston,Lenoir,NC,USA,1,,1930,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5925,807,WATERS ST,Kinston,Lenoir,NC,USA,1,,1922,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448,809,WATERS ST,Kinston,Lenoir,NC,USA,1,,1920,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12523,811,WATERS ST,Kinston,Lenoir,NC,USA,1,,1920,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10317,813,WATERS ST,Kinston,Lenoir,NC,USA,1,,1929,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13771,815,WATERS ST,Kinston,Lenoir,NC,USA,1,,1901,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13622,817,WATERS ST,Kinston,Lenoir,NC,USA,1,,1911,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13897,819,WATERS ST,Kinston,Lenoir,NC,USA,1,,1907,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13912,901,WATERS ST,Kinston,Lenoir,NC,USA,1,,1901,1927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14640,903,WATERS ST,Kinston,Lenoir,NC,USA,1,,1901,1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10837,904,WATERS ST,Kinston,Lenoir,NC,USA,1,,1922,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11776,905,WATERS ST,Kinston,Lenoir,NC,USA,1,,1901,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10823,906,WATERS ST,Kinston,Lenoir,NC,USA,1,,1901,1922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14919,907,WATERS ST,Kinston,Lenoir,NC,USA,1,,1901,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5808,908,WATERS ST,Kinston,Lenoir,NC,USA,1,,1952,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6540,909,WATERS ST,Kinston,Lenoir,NC,USA,1,,1901,1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5718,912,WATERS ST,Kinston,Lenoir,NC,USA,1,,1907,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9875,1001,WATERS ST,Kinston,Lenoir,NC,USA,1,,1956,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14889,1503,WAVERLY AVE,Kinston,Lenoir,NC,USA,1,,1949,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6534,1506,WAVERLY AVE,Kinston,Lenoir,NC,USA,1,,1952,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11864,1507,WAVERLY AVE,Kinston,Lenoir,NC,USA,1,,1937,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11282,1602,WAVERLY AVE,Kinston,Lenoir,NC,USA,1,,1948,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10106,1603,WAVERLY AVE,Kinston,Lenoir,NC,USA,1,,1952,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763,1604,WAVERLY AVE,Kinston,Lenoir,NC,USA,1,,1948,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8794,1605,WAVERLY AVE,Kinston,Lenoir,NC,USA,1,2nd removed,1952,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,1606,WAVERLY AVE,Kinston,Lenoir,NC,USA,1,,1947,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,1607,WAVERLY AVE,Kinston,Lenoir,NC,USA,1,,1934,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34086,1608,WAVERLY AVE,Kinston,Lenoir,NC,USA,1,,1952,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5313,700,WEST RD,Kinston,Lenoir,NC,USA,1,,1975,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6212,803,WEST RD,Kinston,Lenoir,NC,USA,1,,1937,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8137,805,WEST RD,Kinston,Lenoir,NC,USA,1,,1930,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13197,806,WEST RD,Kinston,Lenoir,NC,USA,1,,1930,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10139,807,WEST RD,Kinston,Lenoir,NC,USA,1,,1927,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13233,900,WEST RD,Kinston,Lenoir,NC,USA,1,,1934,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681,903,WEST RD,Kinston,Lenoir,NC,USA,1,,1952,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11575,904,WEST RD,Kinston,Lenoir,NC,USA,1,,1954,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12956,905,WEST RD,Kinston,Lenoir,NC,USA,1,,1953,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7740,906,WEST RD,Kinston,Lenoir,NC,USA,1,,1949,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14556,907,WEST RD,Kinston,Lenoir,NC,USA,1,,1936,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11722,908,WEST RD,Kinston,Lenoir,NC,USA,1,,1926,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233,909,WEST RD,Kinston,Lenoir,NC,USA,1,,1934,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8798,1000,WEST RD,Kinston,Lenoir,NC,USA,1,,1927,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8580,1001,WEST RD,Kinston,Lenoir,NC,USA,1,,1928,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8298,1003,WEST RD,Kinston,Lenoir,NC,USA,1,,1938,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9972,1007,WEST RD,Kinston,Lenoir,NC,USA,1,,1959,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10593,1200,WEST RD,Kinston,Lenoir,NC,USA,1,,1950,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10076,1201,WEST RD,Kinston,Lenoir,NC,USA,1,,1951,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13955,1202,WEST RD,Kinston,Lenoir,NC,USA,1,,1950,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6275,1203,WEST RD,Kinston,Lenoir,NC,USA,1,,1951,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6330,1204,WEST RD,Kinston,Lenoir,NC,USA,1,,1950,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9732,1205,WEST RD,Kinston,Lenoir,NC,USA,1,,1952,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13443,1206,WEST RD,Kinston,Lenoir,NC,USA,1,,1951,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12509,1300,WEST RD,Kinston,Lenoir,NC,USA,1,,1951,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8090,1301,WEST RD,Kinston,Lenoir,NC,USA,1,,1950,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26831,1302,WEST RD,Kinston,Lenoir,NC,USA,1,,1953,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5476,1303,WEST RD,Kinston,Lenoir,NC,USA,1,,1954,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14904,1304,WEST RD,Kinston,Lenoir,NC,USA,1,,1953,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5006,1401,WEST RD,Kinston,Lenoir,NC,USA,1,,1947,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
